,GENDER,EDUCATION,MARITAL STATUS,UNION MEMBERSHIP OF RESPONDENT,UNION MEMBERSHIP OF OTHERS IN HOUSEHOLD,CURRENT EMPLOYMENT STATUS,RELIGIOUS SERVICES ATTENDANCE,age,voted
7693,2,4,1,2,2,1,4,66,1
7694,1,6,1,2,2,3,3,62,0
7695,2,6,1,2,2,2,5,55,1
7696,2,4,3,2,2,2,4,32,1
7697,1,4,1,2,2,1,4,33,1
7698,1,4,1,2,2,1,3,50,1
7699,2,2,3,2,2,1,1,42,0
7700,1,4,1,2,2,1,1,51,0
7701,2,6,3,2,2,2,3,45,1
7702,1,4,4,2,2,1,1,34,0
7703,2,2,1,2,2,8,1,52,0
7704,2,4,4,2,1,2,5,28,0
7705,1,7,1,2,1,1,1,48,1
7706,1,4,4,2,2,1,6,72,1
7707,1,3,4,2,2,5,3,67,0
7708,2,4,1,2,2,1,6,66,1
7709,1,6,4,2,2,1,4,39,1
7710,2,2,4,2,2,9,1,64,1
7711,2,4,4,2,2,11,5,61,1
7712,1,4,1,2,2,5,1,53,1
7713,1,3,1,2,2,6,4,30,0
7714,2,7,4,1,2,1,3,40,1
7715,1,4,4,2,2,6,1,29,0
7716,2,4,4,2,1,6,6,29,0
7717,1,4,1,2,2,1,1,47,0
7718,1,4,4,2,2,6,1,30,0
7719,2,4,3,1,2,1,6,59,1
7720,2,7,1,2,1,7,6,90,0
7721,1,6,1,1,2,1,3,50,1
7722,1,4,3,2,2,7,3,44,0
7723,2,8,1,2,2,5,4,47,1
7724,1,2,2,2,2,7,4,81,0
7725,1,4,4,2,2,5,1,40,1
7726,2,6,1,2,2,8,4,51,1
7727,2,4,1,2,2,8,3,45,1
7728,1,1,1,2,2,7,1,81,1
7729,1,4,1,2,2,1,1,34,1
7730,1,6,1,2,2,11,6,55,0
7731,2,4,3,1,2,2,4,62,1
7732,2,6,1,2,2,5,6,57,1
7733,2,4,4,2,2,2,3,35,1
7734,2,4,1,2,2,2,6,62,1
7735,1,4,4,2,2,1,3,41,1
7736,1,3,1,1,2,1,1,49,1
7737,1,4,1,2,2,1,5,33,0
7738,1,1,1,2,2,11,3,67,0
7739,1,4,1,2,2,11,1,32,1
7740,1,4,4,2,1,1,3,27,0
7741,2,7,1,2,2,1,5,36,1
7742,2,4,1,2,2,1,4,37,1
7743,2,4,1,2,1,9,1,71,1
7744,1,7,1,1,2,1,1,35,1
7745,1,4,1,2,2,1,1,42,1
7746,2,2,1,2,2,8,3,61,0
7747,1,7,1,2,1,1,1,49,1
7748,1,4,1,1,1,1,5,45,0
7749,2,4,2,2,2,7,3,77,1
7750,2,4,1,2,2,2,6,42,0
7751,1,6,1,2,2,1,3,45,1
7752,1,3,4,2,2,11,1,27,0
7753,1,4,1,2,2,1,4,39,0
7754,2,4,4,2,2,1,6,30,0
7755,1,1,1,2,2,7,6,81,1
7756,1,7,1,2,2,1,4,44,1
7757,2,8,4,1,2,1,5,49,1
7758,1,7,1,2,2,1,6,41,1
7759,2,8,4,1,2,2,6,48,1
7760,2,4,3,2,2,7,5,59,1
7761,1,4,4,2,2,2,5,43,1
7762,2,7,4,2,2,1,6,41,1
7763,1,6,4,2,2,1,5,32,1
7764,1,4,4,2,2,6,1,29,0
7765,1,4,1,2,2,9,3,67,1
7766,2,7,1,2,2,7,4,65,1
7767,2,2,3,2,2,9,3,53,1
7768,2,8,1,2,2,1,3,43,1
7769,2,7,4,2,2,1,5,56,1
7770,2,4,4,2,2,5,3,28,0
7771,1,4,1,2,2,1,6,61,1
7772,2,8,1,2,2,1,4,41,1
7773,1,6,1,2,2,1,4,51,1
7774,1,4,1,2,2,1,4,57,1
7775,2,7,3,2,2,1,6,42,1
7776,1,4,1,2,2,1,3,58,1
7777,2,4,3,2,2,1,4,70,1
7778,2,4,1,2,2,8,5,56,1
7779,2,4,1,2,2,1,6,47,1
7780,1,6,1,2,2,1,3,36,1
7781,2,8,3,2,2,1,4,42,1
7782,2,4,1,2,2,1,5,53,1
7783,1,3,3,2,2,1,3,59,1
7784,1,6,1,2,2,1,1,37,0
7785,1,6,1,2,2,1,6,50,0
7786,2,4,1,2,2,1,3,43,0
7787,2,3,1,2,2,9,6,62,0
7788,1,4,3,2,2,1,3,47,0
7789,2,6,4,2,2,1,1,47,1
7790,2,4,1,2,2,9,6,72,1
7791,1,4,4,2,2,6,1,27,0
7792,2,4,1,2,2,7,6,76,1
7793,2,3,3,2,2,1,1,73,1
7794,1,4,3,2,2,1,6,40,1
7795,2,4,4,2,2,2,3,59,1
7796,1,4,1,1,2,1,1,50,1
7797,2,6,1,2,2,1,6,74,1
7798,2,7,1,2,1,5,6,48,0
7799,2,7,1,2,2,1,5,67,1
7800,2,4,4,1,2,1,1,49,0
7801,2,3,4,2,2,5,3,53,1
7802,1,4,4,2,2,1,1,34,1
7803,1,4,2,1,2,1,1,74,1
7804,1,4,4,2,2,11,3,37,1
7805,1,4,1,2,2,7,6,85,1
7806,1,4,4,2,2,11,4,28,0
7807,2,6,1,1,1,7,6,67,1
7808,2,7,1,1,2,2,6,70,1
7809,2,7,3,2,2,2,4,43,0
7810,2,3,4,2,2,5,6,65,1
7811,1,6,1,2,2,1,5,46,1
7812,2,4,4,2,2,6,4,31,1
7813,2,6,1,2,2,2,4,38,1
7814,2,6,1,1,1,1,6,64,1
7815,1,4,4,2,2,6,3,28,0
7816,2,8,3,2,2,1,4,47,1
7817,2,4,4,2,2,6,4,32,1
7818,2,8,4,2,2,6,4,34,1
7819,1,6,1,2,2,6,1,47,1
7820,2,4,3,2,2,9,5,67,0
7821,2,3,4,2,2,5,1,33,1
7822,2,4,4,2,2,6,6,35,1
7823,2,4,1,2,1,1,4,40,1
7824,2,4,4,2,2,1,1,35,0
7825,2,6,3,2,2,1,6,40,1
7826,1,3,1,2,1,1,4,61,1
7827,2,7,3,1,2,11,1,43,1
7828,1,1,1,2,1,2,6,76,1
7829,2,6,3,2,2,1,6,44,1
7830,1,4,4,2,2,9,1,37,0
7831,1,2,3,2,2,9,4,62,0
7832,1,4,1,2,2,5,3,45,0
7833,2,6,3,2,2,1,3,34,1
7834,2,6,1,2,2,2,1,39,1
7835,2,4,4,2,2,1,6,55,1
7836,1,6,1,2,2,1,5,69,1
7837,2,6,1,2,2,2,1,45,1
7838,2,4,3,2,2,1,1,51,1
7839,2,8,4,2,2,1,4,60,1
7840,1,4,3,2,2,1,1,39,0
7841,1,4,1,1,2,1,3,57,0
7842,2,3,2,2,2,7,3,82,1
7843,1,4,3,1,1,1,1,56,1
7844,2,4,1,2,2,7,6,86,1
7845,2,4,3,1,2,2,3,51,0
7846,2,3,4,2,2,1,3,74,1
7847,1,4,1,2,1,1,1,33,1
7848,1,4,4,2,1,1,1,34,0
7849,2,6,2,2,2,7,1,65,1
7850,1,6,4,1,2,11,5,60,1
7851,2,4,2,2,2,7,6,92,1
7852,1,3,4,2,2,9,4,57,1
7853,2,6,1,2,2,1,4,52,1
7854,2,8,4,1,2,1,3,67,1
7855,2,4,1,2,2,1,1,61,0
7856,1,3,3,2,2,1,1,50,0
7857,2,4,1,2,2,1,5,39,0
7858,2,3,1,2,2,1,1,31,1
7859,1,4,4,2,2,2,1,27,0
7860,1,1,1,2,2,1,1,35,0
7861,1,3,1,1,2,7,6,76,1
7862,1,6,1,2,2,1,4,61,1
7863,1,4,1,2,2,1,1,53,0
7864,1,4,1,1,2,1,1,36,0
7865,2,4,1,2,2,1,1,33,0
7866,2,4,2,2,2,1,6,55,1
7867,2,7,3,2,2,1,3,39,1
7868,1,4,4,2,2,3,1,28,0
7869,1,3,4,2,2,5,6,27,0
7870,1,4,4,2,2,1,1,28,0
7871,2,4,1,2,2,1,1,59,1
7872,1,2,3,1,2,1,6,59,0
7873,2,4,1,2,2,1,1,46,0
7874,1,4,4,2,2,1,1,60,0
7875,2,4,1,2,2,8,6,49,1
7876,1,7,3,2,2,2,6,80,1
7877,1,3,1,2,2,9,1,38,0
7878,2,6,4,2,2,1,1,39,0
7879,2,4,4,2,2,5,1,43,0
7880,2,4,4,2,2,1,3,34,1
7881,1,1,1,2,2,1,3,57,1
7882,1,4,1,2,2,1,3,39,0
7883,1,1,1,2,2,1,3,75,1
7884,2,6,3,2,2,1,1,45,0
7885,2,4,4,2,2,1,1,29,0
7886,2,6,1,2,2,8,4,56,1
7887,1,4,1,2,2,1,4,49,0
7888,2,4,3,2,2,1,4,57,1
7889,1,1,1,2,2,7,1,77,1
7890,2,1,1,2,2,1,3,52,1
7891,1,7,1,1,2,2,3,40,1
7892,2,4,3,2,2,7,6,73,1
7893,1,3,4,2,2,5,3,29,0
7894,1,6,3,2,2,2,3,47,0
7895,2,4,4,2,2,1,1,38,1
7896,2,4,1,2,1,2,1,31,1
7897,2,3,4,2,2,5,6,34,0
7898,2,4,4,2,2,3,1,39,0
7899,2,6,1,2,2,5,4,36,1
7900,1,3,1,2,2,1,4,48,1
7901,2,2,1,1,2,1,5,59,1
7902,2,7,1,1,2,1,3,53,1
7903,2,6,1,1,1,3,6,78,1
7904,1,7,1,2,1,5,3,46,1
7905,2,7,1,2,1,7,5,75,1
7906,2,7,1,2,2,2,1,36,1
7907,2,7,3,2,2,2,5,71,1
7908,1,4,4,2,2,2,4,45,0
7909,1,8,1,1,2,1,3,46,1
7910,2,4,1,2,1,2,4,54,1
7911,2,8,2,2,2,7,4,79,1
7912,2,4,1,2,2,8,4,54,1
7913,1,4,1,2,2,1,1,64,1
7914,2,7,1,2,2,1,1,42,1
7915,2,7,1,1,2,1,5,51,1
7916,1,4,1,1,1,1,6,60,1
7917,2,8,1,2,2,5,1,56,0
7918,2,8,1,2,2,1,5,67,0
7919,2,8,1,2,2,7,3,89,1
7920,1,3,1,1,2,1,6,57,0
7921,1,7,4,2,2,2,1,31,0
7922,2,4,1,2,2,7,6,87,1
7923,2,4,3,1,2,1,6,67,1
7924,2,4,4,2,2,1,4,56,1
7925,1,6,1,2,2,1,1,36,1
7926,2,4,4,2,2,6,3,27,0
7927,1,4,1,2,2,1,6,46,1
7928,2,4,1,2,2,7,4,76,1
7929,1,4,1,2,2,11,3,58,0
7930,2,6,1,2,2,7,5,68,1
7931,2,4,1,2,2,6,1,35,1
7932,1,4,1,2,2,7,3,91,1
7933,1,8,1,1,2,1,5,44,1
7934,1,6,4,2,2,9,1,71,1
7935,2,7,1,2,2,7,6,64,1
7936,1,8,4,2,2,1,1,45,1
7937,1,7,4,2,2,1,1,33,0
7938,1,4,4,2,2,5,1,29,0
7939,2,3,1,1,2,1,3,47,0
7940,1,4,4,2,2,6,1,28,0
7941,1,3,4,2,2,3,1,55,0
7942,2,4,1,2,1,7,6,64,1
7943,2,4,1,2,2,11,5,44,0
7944,1,6,2,2,2,7,6,89,0
7945,1,6,1,1,2,2,1,36,1
7946,2,8,3,1,2,2,1,72,1
7947,2,6,3,2,2,1,3,61,1
7948,1,6,1,2,2,7,6,74,1
7949,1,4,4,2,2,2,1,30,0
7950,2,4,4,2,2,2,1,30,0
7951,1,7,4,2,2,1,6,32,1
7952,2,4,4,2,2,5,3,41,0
7953,2,4,1,2,1,1,4,45,1
7954,1,3,1,2,2,1,4,51,1
7955,2,7,1,2,1,1,3,42,1
7956,2,4,4,2,2,5,1,29,0
7957,1,4,4,2,1,1,1,32,0
7958,2,4,4,2,2,2,1,31,1
7959,2,4,4,2,2,2,1,29,0
7960,2,3,4,2,2,9,1,34,0
7961,1,4,1,1,2,1,3,35,0
7962,1,4,1,2,2,7,1,81,1
7963,2,4,1,2,2,1,1,37,1
7964,2,4,1,2,2,8,1,43,1
7965,2,7,1,2,1,2,5,43,1
7966,2,4,1,2,2,1,1,31,1
7967,2,4,3,2,2,1,5,72,1
7968,1,2,1,2,2,1,3,65,0
7969,2,4,4,2,2,1,3,29,0
7970,2,4,1,2,1,8,4,47,0
7971,2,4,1,2,2,1,5,57,1
7972,2,3,1,2,2,8,1,51,1
7973,1,7,3,2,2,1,4,48,1
7974,2,3,1,2,2,1,3,37,0
7975,2,4,4,2,2,5,1,30,0
7976,2,8,2,2,2,7,6,92,1
7977,2,7,3,2,2,7,6,74,0
7978,2,1,1,2,2,7,5,78,1
7979,1,4,1,2,2,1,3,54,0
7980,2,3,1,2,2,1,1,61,0
7981,1,4,1,2,2,1,6,63,0
7982,2,6,1,2,2,8,1,67,0
7983,2,4,4,2,2,2,1,36,1
7984,2,4,1,2,2,2,1,41,0
7985,2,7,1,2,1,3,5,41,1
7986,2,4,1,2,2,7,5,83,1
7987,2,7,1,2,2,1,1,43,1
7988,1,7,1,2,2,1,6,52,1
7989,2,6,4,2,2,2,4,62,1
7990,2,7,4,2,2,1,4,39,1
7991,1,6,4,2,2,3,1,32,0
7992,2,6,3,2,2,9,1,79,1
7993,2,7,1,2,2,6,6,46,1
7994,1,7,3,1,2,1,5,65,1
7995,2,8,4,2,2,1,3,39,0
7996,1,4,4,2,2,1,5,62,1
7997,1,4,4,2,2,1,4,49,1
7998,2,6,3,2,2,5,6,56,0
7999,2,7,3,2,2,1,5,68,1
8000,1,7,3,2,2,2,3,81,1
8001,2,4,3,2,2,7,1,78,1
8002,2,6,1,2,2,8,5,46,0
8003,2,4,3,2,2,1,6,62,1
8004,1,6,2,2,2,2,1,64,0
8005,2,7,1,2,2,1,3,65,1
8006,2,6,3,2,2,1,6,39,1
8007,1,4,4,2,2,2,1,30,0
8008,2,7,4,2,2,1,6,33,1
8009,1,4,1,2,2,1,1,38,0
8010,2,7,1,2,2,2,5,49,0
8011,2,3,3,2,2,9,1,81,1
8012,2,4,1,2,2,1,3,47,0
8013,2,4,4,2,2,2,1,62,0
8014,2,1,2,2,2,7,3,86,1
8015,2,7,4,2,2,1,3,41,1
8016,2,4,4,2,2,1,6,68,1
8017,1,4,4,2,2,2,4,47,1
8018,2,2,1,2,2,9,1,80,1
8019,2,6,1,2,2,5,6,38,1
8020,2,7,4,2,2,1,6,51,1
8021,2,4,4,2,2,1,1,42,0
8022,2,3,1,2,2,2,1,60,1
8023,1,4,4,2,2,1,1,30,0
8024,2,6,4,2,2,2,1,31,0
8025,1,4,1,2,2,1,6,66,0
8026,1,4,1,2,2,1,3,41,0
8027,2,7,2,2,2,7,4,78,1
8028,2,4,1,2,2,1,3,77,1
8029,2,8,1,2,2,3,1,44,0
8030,2,6,3,2,2,9,4,54,0
8031,1,3,4,2,2,2,1,29,0
8032,1,4,1,2,2,1,1,39,1
8033,1,3,1,2,2,5,5,45,0
8034,2,7,2,2,2,7,1,99,0
8035,2,8,3,2,2,7,1,84,1
8036,1,8,1,2,2,1,1,58,0
8037,2,6,4,2,2,1,6,38,0
8038,2,7,3,2,2,7,1,89,0
8039,1,4,1,1,2,1,5,74,0
8040,1,7,4,2,2,11,6,41,1
8041,2,3,3,2,2,1,4,68,1
8042,2,8,1,2,2,7,1,88,1
8043,2,8,2,2,2,7,6,93,1
8044,1,8,3,2,2,1,4,49,1
8045,2,7,1,2,2,1,1,47,0
8046,2,4,3,2,2,1,5,56,1
8047,2,4,3,2,2,1,3,70,1
8048,2,4,3,2,2,1,6,63,1
8049,2,4,4,2,2,2,1,32,0
8050,1,4,3,2,2,1,4,53,1
8051,2,4,1,2,2,5,1,45,0
8052,2,6,1,2,2,9,4,72,0
8053,2,4,1,2,2,11,6,62,1
8054,2,6,4,2,2,1,6,40,1
8055,2,4,3,2,2,2,4,52,1
8056,2,4,4,2,2,5,4,35,1
8057,1,4,1,2,2,2,3,37,0
8058,1,4,1,2,2,1,1,35,0
8059,1,4,3,2,2,9,6,61,1
8060,2,3,1,2,2,6,1,33,1
8061,2,2,1,2,2,5,1,74,1
8062,2,4,2,2,2,1,5,78,1
8063,2,4,1,2,2,5,6,29,0
8064,2,8,2,2,2,7,6,84,1
8065,1,4,3,2,2,9,1,68,1
8066,2,7,1,2,2,8,6,45,0
8067,1,4,1,1,1,1,1,62,1
8068,1,7,4,2,2,1,6,32,1
8069,1,8,1,2,2,1,1,42,1
8070,1,1,1,2,2,1,4,72,1
8071,2,6,1,2,2,1,6,45,0
8072,2,3,3,2,2,9,1,57,1
8073,1,4,1,2,2,1,6,41,1
8074,2,3,1,2,2,8,1,34,0
8075,1,9,1,2,2,2,3,78,1
8076,1,7,1,2,2,1,6,64,1
8077,1,7,1,2,2,1,1,45,1
8078,2,6,1,2,2,2,5,42,0
8079,1,7,1,2,2,5,4,44,1
8080,2,4,2,2,2,9,6,65,0
8081,2,8,3,2,2,7,1,72,1
8082,2,7,3,1,2,1,1,50,1
8083,2,4,4,2,2,8,3,30,0
8084,2,4,1,2,2,7,6,96,1
8085,1,3,4,2,2,3,4,27,0
8086,2,4,4,2,2,2,1,38,0
8087,2,4,2,2,2,1,3,77,1
8088,1,7,1,2,2,7,1,69,1
8089,1,7,1,2,2,1,3,48,1
8090,2,3,2,2,2,1,3,61,1
8091,1,4,1,2,2,1,4,32,1
8092,2,3,1,2,2,7,1,88,1
8093,2,8,1,2,2,1,1,62,1
8094,2,2,2,2,2,7,1,99,1
8095,2,6,1,2,2,1,3,47,1
8096,1,8,1,2,2,1,6,72,1
8097,2,6,1,2,2,7,6,78,1
8098,1,2,3,2,2,1,4,65,0
8099,2,4,1,2,2,8,1,38,0
8100,1,2,3,2,2,9,1,70,0
8101,1,4,1,2,2,9,1,38,0
8102,2,3,1,2,1,8,3,73,0
8103,1,4,3,1,2,1,5,64,1
8104,2,4,3,2,2,1,3,65,0
8105,2,8,1,2,2,1,1,51,1
8106,2,4,1,2,2,1,1,36,1
8107,1,4,4,2,2,6,1,29,0
8108,2,2,1,2,2,8,1,77,0
8109,1,3,1,2,2,7,1,59,0
8110,1,1,3,2,2,9,5,73,0
8111,1,4,4,2,2,1,1,37,1
8112,2,7,1,2,2,1,1,70,1
8113,1,4,4,2,2,2,4,31,1
8114,2,4,4,2,2,3,6,31,1
8115,1,4,1,2,2,11,4,29,0
8116,2,3,4,2,2,9,6,73,1
8117,2,7,2,2,2,5,5,59,1
8118,2,4,3,2,2,9,6,65,1
8119,1,3,1,2,2,1,5,41,0
8120,2,3,1,2,2,1,4,53,1
8121,1,8,3,1,2,1,1,67,1
8122,2,4,2,2,2,1,5,62,1
8123,2,3,1,2,2,8,3,40,1
8124,2,2,1,2,2,7,4,75,1
8125,1,3,1,1,2,1,6,56,1
8126,2,4,1,2,2,7,6,73,1
8127,2,4,4,2,2,1,4,28,1
8128,2,4,2,2,2,1,3,62,1
8129,2,3,1,2,2,7,6,60,1
8130,1,3,1,2,1,1,6,61,1
8131,1,4,1,2,2,1,3,55,1
8132,2,4,1,2,2,1,3,40,1
8133,2,7,1,2,1,1,5,39,1
8134,1,4,4,2,2,1,3,28,0
8135,1,6,1,2,2,1,5,53,1
8136,2,4,1,2,2,1,6,48,1
8137,2,4,2,2,2,9,4,62,1
8138,2,4,3,2,2,9,5,59,1
8139,2,4,3,2,2,8,5,62,1
8140,2,3,1,2,2,2,4,39,1
8141,1,2,4,2,2,9,5,64,1
8142,2,4,3,2,2,5,4,78,1
8143,1,4,4,2,2,3,4,31,1
8144,2,2,1,2,2,1,3,46,1
8145,2,4,1,2,2,1,5,58,1
8146,2,3,3,2,2,1,4,67,1
8147,1,6,1,2,2,1,6,58,1
8148,2,7,3,2,2,1,3,60,1
8149,2,3,3,2,2,1,6,59,1
8150,2,4,4,2,2,1,4,54,1
8151,2,4,4,2,2,11,4,36,1
8152,2,4,3,2,2,2,5,60,1
8153,1,4,4,2,2,1,4,35,0
8154,2,4,1,2,2,7,6,70,1
8155,2,4,1,2,2,1,5,53,1
8156,2,8,4,2,2,2,1,35,1
8157,2,7,4,1,2,1,5,38,1
8158,1,3,3,2,2,1,3,50,1
8159,1,3,3,2,2,5,4,62,0
8160,2,4,4,2,2,5,3,48,0
8161,2,4,4,2,2,9,4,61,1
8162,2,4,4,2,2,3,1,36,1
8163,1,4,1,2,2,1,4,42,1
8164,2,3,2,2,1,9,1,81,1
8165,2,4,1,2,2,8,1,63,1
8166,1,6,4,2,2,9,1,65,0
8167,1,2,3,2,2,9,3,71,0
8168,1,4,3,2,2,7,4,73,0
8169,2,2,3,2,2,7,6,67,1
8170,2,4,1,2,2,1,4,62,1
8171,2,3,4,2,2,2,5,34,0
8172,1,6,4,2,2,5,1,31,0
8173,2,4,4,2,2,1,3,33,0
8174,1,4,4,2,2,2,4,29,0
8175,2,4,3,2,2,1,1,45,1
8176,1,3,1,2,2,11,1,32,1
8177,1,4,3,2,2,1,4,50,1
8178,1,3,1,1,2,1,5,42,0
8179,2,4,4,2,2,9,1,59,1
8180,1,7,4,2,1,2,1,38,1
8181,1,4,1,2,2,5,6,35,1
8182,2,4,1,2,2,1,1,38,0
8183,1,8,4,2,2,1,1,33,1
8184,2,7,1,2,2,1,1,35,1
8185,2,4,4,2,2,2,6,31,1
8186,1,8,1,1,2,1,3,39,0
8187,2,8,1,2,2,1,1,51,1
8188,2,8,1,2,2,2,1,62,1
8189,2,4,2,2,2,7,6,93,1
8190,1,4,4,2,1,1,1,31,0
8191,2,7,1,2,2,1,3,37,0
8192,1,4,3,1,2,1,1,60,1
8193,1,4,4,1,2,2,1,64,0
8194,2,4,4,2,2,9,5,48,1
8195,1,4,1,1,2,1,3,46,0
8196,2,3,3,2,2,11,1,69,1
8197,1,6,3,1,2,1,3,52,1
8198,2,3,3,2,2,7,1,74,0
8199,2,4,1,2,1,1,1,30,0
8200,2,3,2,2,1,1,6,70,0
8201,2,6,1,1,1,1,5,47,1
8202,2,6,3,1,1,7,1,67,1
8203,1,6,4,2,2,1,3,42,1
8204,1,6,4,2,2,1,1,32,0
8205,2,7,1,2,2,2,1,50,1
8206,2,7,4,2,2,1,1,64,1
8207,1,6,1,2,2,1,3,62,1
8208,2,7,3,2,2,7,1,75,1
8209,2,6,1,1,2,1,3,68,1
8210,2,7,1,2,2,1,1,47,1
8211,2,4,1,2,1,8,5,49,0
8212,2,7,1,2,2,1,1,44,1
8213,1,4,1,2,2,6,3,49,1
8214,2,4,3,2,2,9,3,58,1
8215,2,6,3,2,2,2,4,65,1
8216,2,7,1,2,2,1,1,41,1
8217,2,8,1,1,2,1,4,50,1
8218,2,6,4,2,2,1,3,52,1
8219,2,4,3,2,2,5,6,69,1
8220,1,4,1,2,2,5,3,38,1
8221,1,4,1,2,2,1,3,57,1
8222,2,4,1,2,2,9,6,65,1
8223,1,4,4,2,2,5,3,33,0
8224,1,7,1,2,2,1,6,31,1
8225,2,4,2,2,2,7,5,81,1
8226,1,4,1,2,2,9,1,66,0
8227,1,6,3,2,2,1,4,56,1
8228,2,6,4,2,2,1,6,39,1
8229,1,6,2,2,2,3,1,77,0
8230,2,4,3,2,2,7,6,84,0
8231,1,7,3,2,2,1,1,65,1
8232,1,3,1,2,2,1,3,65,0
8233,1,6,4,2,2,1,3,31,1
8234,1,4,1,2,2,7,4,78,1
8235,1,4,1,2,2,2,3,96,1
8236,2,1,1,2,2,8,1,64,0
8237,1,4,1,2,2,7,6,80,1
8238,2,2,4,2,2,5,4,29,0
8239,1,7,1,2,2,7,4,71,1
8240,1,3,3,2,2,9,3,64,1
8241,2,4,1,2,2,1,1,29,0
8242,2,6,1,2,2,1,5,54,1
8243,2,4,2,2,2,7,6,87,1
8244,1,3,3,2,2,9,1,61,1
8245,1,2,2,2,2,3,1,92,0
8246,2,4,1,2,2,7,6,88,1
8247,2,4,4,2,2,2,6,40,0
8248,1,8,3,2,2,2,4,63,1
8249,1,4,1,2,2,7,6,86,1
8250,1,6,1,2,2,1,6,54,1
8251,2,4,1,2,2,1,1,31,0
8252,2,4,1,2,2,8,1,34,0
8253,2,4,2,2,2,1,4,82,1
8254,1,4,4,2,2,3,1,28,0
8255,2,4,1,2,2,1,3,53,1
8256,2,7,4,2,2,1,4,35,1
8257,2,4,1,2,2,5,1,65,1
8258,2,6,1,2,2,2,5,55,1
8259,1,4,1,2,2,2,3,90,1
8260,2,6,1,2,2,7,6,82,0
8261,1,4,4,1,2,1,3,33,1
8262,1,4,1,1,2,7,4,77,1
8263,1,9,3,2,2,1,5,74,1
8264,2,4,2,1,2,7,6,85,1
8265,1,6,4,2,2,7,3,74,0
8266,2,8,2,1,2,1,6,76,1
8267,1,7,3,2,2,1,3,72,1
8268,1,7,1,2,1,1,1,52,1
8269,2,7,4,2,2,1,5,51,1
8270,2,7,4,2,2,5,6,38,1
8271,2,7,3,2,2,1,1,55,1
8272,2,4,3,2,2,7,4,72,1
8273,1,4,3,2,2,1,1,51,1
8274,2,4,4,2,2,5,5,35,1
8275,2,8,1,1,1,1,6,44,1
8276,2,3,4,2,2,1,1,44,1
8277,2,7,2,2,2,5,6,52,1
8278,1,7,3,2,2,7,1,73,1
8279,1,4,1,2,2,1,5,47,1
8280,1,6,1,2,2,1,4,40,0
8281,1,7,4,2,2,1,6,56,1
8282,1,4,4,2,2,6,1,30,0
8283,1,4,3,1,2,1,1,60,1
8284,1,4,4,2,2,2,1,31,0
8285,1,4,1,2,2,1,1,45,0
8286,1,4,3,2,2,5,6,66,1
8287,2,4,4,2,2,2,1,30,0
8288,2,7,4,2,2,1,3,31,0
8289,2,4,2,2,2,7,4,99,1
8290,1,4,1,2,2,1,1,64,1
8291,2,9,4,2,2,1,4,67,1
8292,1,7,1,2,2,1,1,31,1
8293,1,7,1,2,2,1,1,33,1
8294,1,4,1,2,2,2,1,30,0
8295,1,1,1,2,2,7,4,91,0
8296,2,4,2,2,2,7,6,99,1
8297,2,7,3,2,2,8,6,61,1
8298,1,8,1,2,1,3,3,81,1
8299,2,7,3,2,2,7,3,69,1
8300,2,8,1,2,2,1,3,67,1
8301,2,4,4,2,2,3,1,29,0
8302,1,4,3,2,2,1,1,55,1
8303,2,6,4,2,2,5,1,36,1
8304,2,4,1,2,1,8,6,45,0
8305,1,6,4,2,2,1,3,33,0
8306,1,3,4,2,2,9,4,62,0
8307,2,4,3,2,2,1,1,48,1
8308,1,6,4,2,2,6,3,44,1
8309,1,3,2,2,2,9,6,70,0
8310,1,4,4,2,2,1,1,43,0
8311,1,4,4,2,2,2,3,29,0
8312,1,8,4,2,2,1,5,34,1
8313,1,7,3,2,2,2,6,52,0
8314,2,7,4,2,2,1,4,36,1
8315,1,7,4,2,2,6,1,38,1
8316,1,4,1,2,2,1,3,55,1
8317,2,4,1,2,2,5,3,32,1
8318,2,6,3,2,2,9,5,63,1
8319,2,6,4,2,2,1,5,30,0
8320,2,4,4,2,2,9,6,34,0
8321,2,4,1,2,2,1,6,44,1
8322,2,6,1,2,2,1,6,47,1
8323,2,2,2,2,2,7,6,85,0
8324,2,4,4,2,2,5,5,70,1
8325,2,6,4,2,2,7,6,90,1
8326,2,3,3,2,2,2,6,63,1
8327,1,4,4,2,2,9,5,66,1
8328,2,7,3,2,2,1,6,61,1
8329,1,4,1,2,1,2,4,59,1
8330,2,4,2,2,2,5,6,74,0
8331,2,4,3,2,2,9,6,72,1
8332,2,3,3,2,2,7,1,77,0
8333,2,6,4,2,2,7,6,75,1
8334,2,3,4,2,2,1,6,52,1
8335,1,4,1,2,2,1,6,39,0
8336,2,6,1,1,2,1,1,44,1
8337,2,4,4,2,2,1,4,64,1
8338,1,4,1,1,2,1,3,46,1
8339,2,3,1,2,2,2,1,67,0
8340,2,4,4,2,2,6,6,28,0
8341,2,4,3,2,2,1,6,65,1
8342,2,4,4,2,2,1,1,29,0
8343,1,4,3,2,2,1,4,72,1
8344,1,4,1,2,2,1,6,34,1
8345,1,2,4,2,2,7,3,74,0
8346,1,6,4,2,2,5,6,42,1
8347,2,3,1,2,2,1,4,58,1
8348,2,7,2,2,2,2,5,79,1
8349,2,4,4,2,2,5,1,31,0
8350,1,8,1,2,1,1,4,53,1
8351,1,7,1,2,2,1,4,60,1
8352,2,3,2,2,2,7,5,83,1
